Count,Name,Position X,Position Y,Position Z,ALT,COD,MAT
1,Attribute Definition,420240.6200,4805657.0900,1542.4500,,,
1,Attribute Definition,420240.8200,4805656.8900,1542.4500,,,
1,Point,419827.7200,4805577.0400,1489.5600,,,
1,TCPOINT,419827.7200,4805577.0400,1489.5600,1489.560,,548
1,TCPOINT,420240.7200,4805657.1900,1542.4500,1542.450,,549
1,Attribute Definition,421781.7500,4806450.6200,1787.2800,,,
1,Attribute Definition,420240.8200,4805657.2900,1542.4500,,,
1,Point,420240.7200,4805657.1900,1542.4500,,,
1,Attribute Definition,419765.7300,4805542.5300,1514.1300,,,
1,Attribute Definition,422232.4800,4806831.5200,1753.9900,,,
1,Point,422232.3800,4806831.4200,1753.9900,,,
1,Attribute Definition,422232.2800,4806831.3200,1753.9900,,,
1,Attribute Definition,422232.4800,4806831.1200,1753.9900,,,
1,Attribute Definition,419853.1200,4805580.3700,1488.9300,,,
1,Attribute Definition,419853.1200,4805580.7700,1488.9300,,,
1,TCPOINT,422232.3800,4806831.4200,1753.9900,1753.990,,554
1,Attribute Definition,419852.9200,4805580.5700,1488.9300,,,
1,TCPOINT,420918.7400,4805931.8300,1622.6700,1622.670,,553
1,Point,419765.8300,4805542.6300,1514.1300,,,
1,TCPOINT,419765.8300,4805542.6300,1514.1300,1514.130,,552
1,Attribute Definition,419765.9300,4805542.3300,1514.1300,,,
1,Attribute Definition,419765.9300,4805542.7300,1514.1300,,,
1,Attribute Definition,420918.8400,4805931.9300,1622.6700,,,
1,Point,420918.7400,4805931.8300,1622.6700,,,
1,Attribute Definition,420918.6400,4805931.7300,1622.6700,,,
1,Attribute Definition,420918.8400,4805931.5300,1622.6700,,,
1,Attribute Definition,419827.8200,4805577.1400,1489.5600,,,
1,Point,420232.8600,4805656.2100,1542.4700,,,
1,TCPOINT,420232.8600,4805656.2100,1542.4700,1542.470,,543
1,Attribute Definition,420232.9600,4805655.9100,1542.4700,,,
1,Attribute Definition,420232.9600,4805656.3100,1542.4700,,,
1,Attribute Definition,419836.5200,4805565.7800,1488.5700,,,
1,Point,419836.4200,4805565.6800,1488.5700,,,
1,Attribute Definition,419836.3200,4805565.5800,1488.5700,,,
1,Attribute Definition,419836.5200,4805565.3800,1488.5700,,,
1,Attribute Definition,420232.7600,4805656.1100,1542.4700,,,
1,TCPOINT,419614.8000,4805586.5100,1466.6400,1466.640,,541
1,Attribute Definition,421798.5400,4806458.1900,1784.2300,,,
1,Attribute Definition,419614.9000,4805586.6100,1466.6400,,,
1,Point,419614.8000,4805586.5100,1466.6400,,,
1,Point,421798.6400,4806458.2900,1784.2300,,,
1,TCPOINT,421798.6400,4806458.2900,1784.2300,1784.230,,542
1,Attribute Definition,421798.7400,4806457.9900,1784.2300,,,
1,Attribute Definition,421798.7400,4806458.3900,1784.2300,,,
1,TCPOINT,419836.4200,4805565.6800,1488.5700,1488.570,,544
1,Attribute Definition,422232.6100,4806829.7600,1754.0000,,,
1,Attribute Definition,422232.6100,4806830.1600,1754.0000,,,
1,TCPOINT,419766.3500,4805541.9200,1513.9600,1513.960,,546
1,Attribute Definition,422232.4100,4806829.9600,1754.0000,,,
1,Attribute Definition,419827.6200,4805576.9400,1489.5600,,,
1,Attribute Definition,419827.8200,4805576.7400,1489.5600,,,
1,Point,422232.5100,4806830.0600,1754.0000,,,
1,TCPOINT,422232.5100,4806830.0600,1754.0000,1754.000,,547
1,Point,419766.3500,4805541.9200,1513.9600,,,
1,Attribute Definition,420944.4200,4805946.1700,1637.5100,,,
1,Point,420944.3200,4805946.0700,1637.5100,,,
1,Attribute Definition,420944.2200,4805945.9700,1637.5100,,,
1,Attribute Definition,420944.4200,4805945.7700,1637.5100,,,
1,Attribute Definition,419766.4500,4805541.6200,1513.9600,,,
1,Attribute Definition,419766.4500,4805542.0200,1513.9600,,,
1,TCPOINT,420944.3200,4805946.0700,1637.5100,1637.510,,545
1,Attribute Definition,419766.2500,4805541.8200,1513.9600,,,
1,Attribute Definition,420347.8500,4805713.0900,1582.2700,,,
1,TCPOINT,421652.1900,4806352.8200,1720.9200,1720.920,,854
1,Attribute Definition,419627.7500,4805576.3200,1469.8000,,,
1,Attribute Definition,421652.2900,4806352.9200,1720.9200,,,
1,Point,421652.1900,4806352.8200,1720.9200,,,
1,Point,419627.8500,4805576.4200,1469.8000,,,
1,TCPOINT,419627.8500,4805576.4200,1469.8000,1469.800,,855
1,Attribute Definition,419627.9500,4805576.1200,1469.8000,,,
1,Attribute Definition,419627.9500,4805576.5200,1469.8000,,,
1,Attribute Definition,421652.2900,4806352.5200,1720.9200,,,
1,Attribute Definition,422214.5900,4806821.9900,1751.4900,,,
1,Attribute Definition,422214.5900,4806822.3900,1751.4900,,,
1,TCPOINT,423421.1600,4807412.7000,1715.1700,1715.170,,851
1,Attribute Definition,422214.3900,4806822.1900,1751.4900,,,
1,TCPOINT,420462.6700,4805727.8400,1642.5200,1642.520,,853
1,Attribute Definition,421652.0900,4806352.7200,1720.9200,,,
1,Point,422214.4900,4806822.2900,1751.4900,,,
1,TCPOINT,422214.4900,4806822.2900,1751.4900,1751.490,,852
1,Attribute Definition,419753.5200,4805554.4300,1511.8200,,,
1,Attribute Definition,422215.3400,4806824.3800,1751.2700,,,
1,Point,422215.2400,4806824.2800,1751.2700,,,
1,Attribute Definition,422215.1400,4806824.1800,1751.2700,,,
1,Attribute Definition,422215.3400,4806823.9800,1751.2700,,,
1,Attribute Definition,419629.7800,4805575.9600,1469.4100,,,
1,Attribute Definition,419629.7800,4805576.3600,1469.4100,,,
1,TCPOINT,422215.2400,4806824.2800,1751.2700,1751.270,,858
1,Attribute Definition,419629.5800,4805576.1600,1469.4100,,,
1,TCPOINT,423397.3500,4807403.5800,1724.2000,1724.200,,857
1,Point,419753.6200,4805554.5300,1511.8200,,,
1,TCPOINT,419753.6200,4805554.5300,1511.8200,1511.820,,856
1,Attribute Definition,419753.7200,4805554.2300,1511.8200,,,
1,Attribute Definition,419753.7200,4805554.6300,1511.8200,,,
1,Attribute Definition,423397.4500,4807403.6800,1724.2000,,,
1,Point,423397.3500,4807403.5800,1724.2000,,,
1,Attribute Definition,423397.2500,4807403.4800,1724.2000,,,
1,Attribute Definition,423397.4500,4807403.2800,1724.2000,,,
1,Point,423421.1600,4807412.7000,1715.1700,,,
1,Attribute Definition,422213.5700,4806821.9400,1751.3800,,,
1,Attribute Definition,422213.7700,4806821.7400,1751.3800,,,
1,Point,419628.7400,4805572.8400,1471.5600,,,
1,TCPOINT,419628.7400,4805572.8400,1471.5600,1471.560,,845
1,TCPOINT,422213.6700,4806822.0400,1751.3800,1751.380,,846
1,Attribute Definition,421654.0900,4806352.4600,1721.9800,,,
1,Attribute Definition,422213.7700,4806822.1400,1751.3800,,,
1,Point,422213.6700,4806822.0400,1751.3800,,,
1,Attribute Definition,419628.8400,4805572.9400,1471.5600,,,
1,Attribute Definition,420443.9100,4805743.2500,1631.7700,,,
1,Attribute Definition,420443.9100,4805743.6500,1631.7700,,,
1,TCPOINT,423422.3500,4807408.2300,1718.0600,1718.060,,843
1,Attribute Definition,420443.7100,4805743.4500,1631.7700,,,
1,Attribute Definition,419628.6400,4805572.7400,1471.5600,,,
1,Attribute Definition,419628.8400,4805572.5400,1471.5600,,,
1,Point,420443.8100,4805743.5500,1631.7700,,,
1,TCPOINT,420443.8100,4805743.5500,1631.7700,1631.770,,844
1,Attribute Definition,421654.2900,4806352.2600,1721.9800,,,
1,Attribute Definition,419629.4800,4805575.0100,1470.3000,,,
1,Point,419629.3800,4805574.9100,1470.3000,,,
1,Attribute Definition,419629.2800,4805574.8100,1470.3000,,,
1,Attribute Definition,419629.4800,4805574.6100,1470.3000,,,
1,Attribute Definition,423421.2600,4807412.4000,1715.1700,,,
1,Attribute Definition,423421.2600,4807412.8000,1715.1700,,,
1,TCPOINT,419629.3800,4805574.9100,1470.3000,1470.300,,850
1,Attribute Definition,423421.0600,4807412.6000,1715.1700,,,
1,TCPOINT,419752.7000,4805552.7000,1512.3000,1512.300,,849
1,TCPOINT,421654.1900,4806352.5600,1721.9800,1721.980,,847
1,TCPOINT,420462.6700,4805727.8400,1642.5200,1642.520,,848
1,Attribute Definition,421654.2900,4806352.6600,1721.9800,,,
1,Point,421654.1900,4806352.5600,1721.9800,,,
1,Attribute Definition,419752.8000,4805552.8000,1512.3000,,,
1,Point,419752.7000,4805552.7000,1512.3000,,,
1,Attribute Definition,419752.6000,4805552.6000,1512.3000,,,
1,Attribute Definition,419752.8000,4805552.4000,1512.3000,,,
1,Attribute Definition,419755.4600,4805557.4200,1511.1500,,,
1,Attribute Definition,419755.6600,4805557.2200,1511.1500,,,
1,Point,420493.2100,4805730.1300,1659.0300,,,
1,TCPOINT,420493.2100,4805730.1300,1659.0300,1659.030,,868
1,TCPOINT,419755.5600,4805557.5200,1511.1500,1511.150,,869
1,Attribute Definition,422216.7900,4806826.0700,1751.0200,,,
1,Attribute Definition,419755.6600,4805557.6200,1511.1500,,,
1,Point,419755.5600,4805557.5200,1511.1500,,,
1,Attribute Definition,420493.3100,4805730.2300,1659.0300,,,
1,Attribute Definition,421632.0000,4806356.2600,1711.6600,,,
1,Attribute Definition,421632.0000,4806356.6600,1711.6600,,,
1,TCPOINT,419628.6700,4805577.6900,1468.6500,1468.650,,866
1,Attribute Definition,421631.8000,4806356.4600,1711.6600,,,
1,Attribute Definition,420493.1100,4805730.0300,1659.0300,,,
1,Attribute Definition,420493.3100,4805729.8300,1659.0300,,,
1,Point,421631.9000,4806356.5600,1711.6600,,,
1,TCPOINT,421631.9000,4806356.5600,1711.6600,1711.660,,867
1,Attribute Definition,422216.9900,4806825.8700,1751.0200,,,
1,Point,420500.4900,4805719.4800,1659.1900,,,
1,TCPOINT,420500.4900,4805719.4800,1659.1900,1659.190,,872
1,Attribute Definition,420500.5900,4805719.1800,1659.1900,,,
1,Attribute Definition,420500.5900,4805719.5800,1659.1900,,,
1,Attribute Definition,423392.4400,4807431.1500,1714.2700,,,
1,Point,423392.3400,4807431.0500,1714.2700,,,
1,Attribute Definition,423392.2400,4807430.9500,1714.2700,,,
1,Attribute Definition,423392.4400,4807430.7500,1714.2700,,,
1,Attribute Definition,420500.3900,4805719.3800,1659.1900,,,
1,TCPOINT,422216.8900,4806826.1700,1751.0200,1751.020,,870
1,Attribute Definition,419627.3800,4805577.3000,1469.2500,,,
1,Attribute Definition,422216.9900,4806826.2700,1751.0200,,,
1,Point,422216.8900,4806826.1700,1751.0200,,,
1,Point,419627.4800,4805577.4000,1469.2500,,,
1,TCPOINT,419627.4800,4805577.4000,1469.2500,1469.250,,871
1,Attribute Definition,419627.5800,4805577.1000,1469.2500,,,
1,Attribute Definition,419627.5800,4805577.5000,1469.2500,,,
1,Point,419628.6700,4805577.6900,1468.6500,,,
1,TCPOINT,421648.6400,4806328.4100,1713.8200,1713.820,,861
1,Attribute Definition,423399.5300,4807415.5100,1718.4000,,,
1,Attribute Definition,421648.7400,4806328.5100,1713.8200,,,
1,Point,421648.6400,4806328.4100,1713.8200,,,
1,Point,423399.6300,4807415.6100,1718.4000,,,
1,TCPOINT,423399.6300,4807415.6100,1718.4000,1718.400,,862
1,Attribute Definition,423399.7300,4807415.3100,1718.4000,,,
1,Attribute Definition,423399.7300,4807415.7100,1718.4000,,,
1,Attribute Definition,421648.7400,4806328.1100,1713.8200,,,
1,Attribute Definition,420472.7600,4805714.8800,1646.5100,,,
1,Attribute Definition,420472.9600,4805714.6800,1646.5100,,,
1,Point,419629.6800,4805576.2600,1469.4100,,,
1,TCPOINT,419629.6800,4805576.2600,1469.4100,1469.410,,859
1,TCPOINT,420472.8600,4805714.9800,1646.5100,1646.510,,860
1,Attribute Definition,421648.5400,4806328.3100,1713.8200,,,
1,Attribute Definition,420472.9600,4805715.0800,1646.5100,,,
1,Point,420472.8600,4805714.9800,1646.5100,,,
1,Attribute Definition,419754.5200,4805556.0300,1511.5100,,,
1,Attribute Definition,423403.0300,4807425.2800,1713.3000,,,
1,Point,423402.9300,4807425.1800,1713.3000,,,
1,Attribute Definition,423402.8300,4807425.0800,1713.3000,,,
1,Attribute Definition,423403.0300,4807424.8800,1713.3000,,,
1,Attribute Definition,419628.7700,4805577.3900,1468.6500,,,
1,Attribute Definition,419628.7700,4805577.7900,1468.6500,,,
1,TCPOINT,423402.9300,4807425.1800,1713.3000,1713.300,,865
1,Attribute Definition,419628.5700,4805577.5900,1468.6500,,,
1,TCPOINT,422216.2800,4806824.6800,1751.3700,1751.370,,864
1,Point,419754.6200,4805556.1300,1511.5100,,,
1,TCPOINT,419754.6200,4805556.1300,1511.5100,1511.510,,863
1,Attribute Definition,419754.7200,4805555.8300,1511.5100,,,
1,Attribute Definition,419754.7200,4805556.2300,1511.5100,,,
1,Attribute Definition,422216.3800,4806824.7800,1751.3700,,,
1,Point,422216.2800,4806824.6800,1751.3700,,,
1,Attribute Definition,422216.1800,4806824.5800,1751.3700,,,
1,Attribute Definition,422216.3800,4806824.3800,1751.3700,,,
1,Point,423422.3500,4807408.2300,1718.0600,,,
1,TCPOINT,421666.6900,4806358.0100,1727.4000,1727.400,,823
1,TCPOINT,420430.8500,4805738.3400,1624.5800,1624.580,,824
1,Attribute Definition,421666.7900,4806358.1100,1727.4000,,,
1,Point,421666.6900,4806358.0100,1727.4000,,,
1,Attribute Definition,423434.5000,4807390.5800,1724.1700,,,
1,Point,423434.4000,4807390.4800,1724.1700,,,
1,Attribute Definition,423434.3000,4807390.3800,1724.1700,,,
1,Attribute Definition,423434.5000,4807390.1800,1724.1700,,,
1,Attribute Definition,421666.7900,4806357.7100,1727.4000,,,
1,Attribute Definition,422213.8100,4806816.1000,1751.8500,,,
1,Attribute Definition,422214.0100,4806815.9000,1751.8500,,,
1,Point,419754.9600,4805549.8300,1515.0200,,,
1,TCPOINT,419754.9600,4805549.8300,1515.0200,1515.020,,821
1,TCPOINT,422213.9100,4806816.2000,1751.8500,1751.850,,822
1,Attribute Definition,421666.5900,4806357.9100,1727.4000,,,
1,Attribute Definition,422214.0100,4806816.3000,1751.8500,,,
1,Point,422213.9100,4806816.2000,1751.8500,,,
1,TCPOINT,423434.4000,4807390.4800,1724.1700,1724.170,,825
1,Attribute Definition,422214.7000,4806816.9300,1751.7300,,,
1,Attribute Definition,422214.7000,4806817.3300,1751.7300,,,
1,TCPOINT,419752.2900,4805546.9600,1515.5000,1515.500,,827
1,Attribute Definition,422214.5000,4806817.1300,1751.7300,,,
1,Attribute Definition,423429.0000,4807390.1600,1724.7000,,,
1,Attribute Definition,423429.2000,4807389.9600,1724.7000,,,
1,Point,422214.6000,4806817.2300,1751.7300,,,
1,TCPOINT,422214.6000,4806817.2300,1751.7300,1751.730,,828
1,Point,419752.2900,4805546.9600,1515.5000,,,
1,Attribute Definition,419625.8000,4805574.8600,1472.0000,,,
1,Point,419625.7000,4805574.7600,1472.0000,,,
1,Attribute Definition,419625.6000,4805574.6600,1472.0000,,,
1,Attribute Definition,419625.8000,4805574.4600,1472.0000,,,
1,Attribute Definition,419752.3900,4805546.6600,1515.5000,,,
1,Attribute Definition,419752.3900,4805547.0600,1515.5000,,,
1,TCPOINT,419625.7000,4805574.7600,1472.0000,1472.000,,826
1,Attribute Definition,419752.1900,4805546.8600,1515.5000,,,
1,Attribute Definition,419755.0600,4805549.9300,1515.0200,,,
1,TCPOINT,419755.5600,4805549.4200,1515.1500,1515.150,,815
1,Attribute Definition,422212.3400,4806814.6500,1752.0300,,,
1,Attribute Definition,419755.6600,4805549.5200,1515.1500,,,
1,Point,419755.5600,4805549.4200,1515.1500,,,
1,Point,422212.4400,4806814.7500,1752.0300,,,
1,TCPOINT,422212.4400,4806814.7500,1752.0300,1752.030,,816
1,Attribute Definition,422212.5400,4806814.4500,1752.0300,,,
1,Attribute Definition,422212.5400,4806814.8500,1752.0300,,,
1,Attribute Definition,419755.6600,4805549.1200,1515.1500,,,
1,Attribute Definition,423444.7100,4807401.0900,1718.6200,,,
1,Attribute Definition,423444.9100,4807400.8900,1718.6200,,,
1,Point,421685.6900,4806350.4600,1735.2600,,,
1,TCPOINT,421685.6900,4806350.4600,1735.2600,1735.260,,813
1,TCPOINT,423444.8100,4807401.1900,1718.6200,1718.620,,814
1,Attribute Definition,419755.4600,4805549.3200,1515.1500,,,
1,Attribute Definition,423444.9100,4807401.2900,1718.6200,,,
1,Point,423444.8100,4807401.1900,1718.6200,,,
1,TCPOINT,420430.8500,4805738.3400,1624.5800,1624.580,,817
1,Attribute Definition,423444.2400,4807401.1300,1720.3000,,,
1,Attribute Definition,423444.2400,4807401.5300,1720.3000,,,
1,TCPOINT,419626.4600,4805572.6700,1472.5000,1472.500,,819
1,Attribute Definition,423444.0400,4807401.3300,1720.3000,,,
1,Attribute Definition,419754.8600,4805549.7300,1515.0200,,,
1,Attribute Definition,419755.0600,4805549.5300,1515.0200,,,
1,Point,423444.1400,4807401.4300,1720.3000,,,
1,TCPOINT,423444.1400,4807401.4300,1720.3000,1720.300,,820
1,Point,419626.4600,4805572.6700,1472.5000,,,
1,Attribute Definition,421678.3700,4806345.3400,1731.0000,,,
1,Point,421678.2700,4806345.2400,1731.0000,,,
1,Attribute Definition,421678.1700,4806345.1400,1731.0000,,,
1,Attribute Definition,421678.3700,4806344.9400,1731.0000,,,
1,Attribute Definition,419626.5600,4805572.3700,1472.5000,,,
1,Attribute Definition,419626.5600,4805572.7700,1472.5000,,,
1,TCPOINT,421678.2700,4806345.2400,1731.0000,1731.000,,818
1,Attribute Definition,419626.3600,4805572.5700,1472.5000,,,
1,TCPOINT,421654.9000,4806370.0400,1721.9200,1721.920,,838
1,Attribute Definition,419627.0400,4805575.1000,1470.9600,,,
1,Attribute Definition,421655.0000,4806370.1400,1721.9200,,,
1,Point,421654.9000,4806370.0400,1721.9200,,,
1,Point,419627.1400,4805575.2000,1470.9600,,,
1,TCPOINT,419627.1400,4805575.2000,1470.9600,1470.960,,839
1,Attribute Definition,419627.2400,4805574.9000,1470.9600,,,
1,Attribute Definition,419627.2400,4805575.3000,1470.9600,,,
1,Attribute Definition,421655.0000,4806369.7400,1721.9200,,,
1,Attribute Definition,420434.8300,4805730.2700,1625.2900,,,
1,Attribute Definition,420435.0300,4805730.0700,1625.2900,,,
1,Point,423434.4100,4807383.1100,1725.5400,,,
1,TCPOINT,423434.4100,4807383.1100,1725.5400,1725.540,,836
1,TCPOINT,420434.9300,4805730.3700,1625.2900,1625.290,,837
1,Attribute Definition,421654.8000,4806369.9400,1721.9200,,,
1,Attribute Definition,420435.0300,4805730.4700,1625.2900,,,
1,Point,420434.9300,4805730.3700,1625.2900,,,
1,Attribute Definition,422213.9100,4806819.5000,1751.6700,,,
1,Attribute Definition,421652.7700,4806370.3200,1720.3000,,,
1,Point,421652.6700,4806370.2200,1720.3000,,,
1,Attribute Definition,421652.5700,4806370.1200,1720.3000,,,
1,Attribute Definition,421652.7700,4806369.9200,1720.3000,,,
1,Attribute Definition,423422.4500,4807407.9300,1718.0600,,,
1,Attribute Definition,423422.4500,4807408.3300,1718.0600,,,
1,TCPOINT,421652.6700,4806370.2200,1720.3000,1720.300,,842
1,Attribute Definition,423422.2500,4807408.1300,1718.0600,,,
1,TCPOINT,419753.4600,4805551.0400,1514.6800,1514.680,,841
1,Point,422214.0100,4806819.6000,1751.6700,,,
1,TCPOINT,422214.0100,4806819.6000,1751.6700,1751.670,,840
1,Attribute Definition,422214.1100,4806819.3000,1751.6700,,,
1,Attribute Definition,422214.1100,4806819.7000,1751.6700,,,
1,Attribute Definition,419753.5600,4805551.1400,1514.6800,,,
1,Point,419753.4600,4805551.0400,1514.6800,,,
1,Attribute Definition,419753.3600,4805550.9400,1514.6800,,,
1,Attribute Definition,419753.5600,4805550.7400,1514.6800,,,
1,Attribute Definition,423434.5100,4807383.2100,1725.5400,,,
1,Point,421660.0900,4806370.9900,1724.1700,,,
1,TCPOINT,421660.0900,4806370.9900,1724.1700,1724.170,,831
1,Attribute Definition,421660.1900,4806370.6900,1724.1700,,,
1,Attribute Definition,421660.1900,4806371.0900,1724.1700,,,
1,Attribute Definition,419751.9100,4805548.7700,1515.0200,,,
1,Point,419751.8100,4805548.6700,1515.0200,,,
1,Attribute Definition,419751.7100,4805548.5700,1515.0200,,,
1,Attribute Definition,419751.9100,4805548.3700,1515.0200,,,
1,Attribute Definition,421659.9900,4806370.8900,1724.1700,,,
1,TCPOINT,423429.1000,4807390.2600,1724.7000,1724.700,,829
1,Attribute Definition,420434.2000,4805730.9300,1623.9700,,,
1,Attribute Definition,423429.2000,4807390.3600,1724.7000,,,
1,Point,423429.1000,4807390.2600,1724.7000,,,
1,Point,420434.3000,4805731.0300,1623.9700,,,
1,TCPOINT,420434.3000,4805731.0300,1623.9700,1623.970,,830
1,Attribute Definition,420434.4000,4805730.7300,1623.9700,,,
1,Attribute Definition,420434.4000,4805731.1300,1623.9700,,,
1,TCPOINT,419751.8100,4805548.6700,1515.0200,1515.020,,832
1,Attribute Definition,419753.0400,4805549.1300,1514.8200,,,
1,Attribute Definition,419753.0400,4805549.5300,1514.8200,,,
1,TCPOINT,422213.7700,4806818.4200,1751.3900,1751.390,,834
1,Attribute Definition,419752.8400,4805549.3300,1514.8200,,,
1,Attribute Definition,423434.3100,4807383.0100,1725.5400,,,
1,Attribute Definition,423434.5100,4807382.8100,1725.5400,,,
1,Point,419752.9400,4805549.4300,1514.8200,,,
1,TCPOINT,419752.9400,4805549.4300,1514.8200,1514.820,,835
1,Point,422213.7700,4806818.4200,1751.3900,,,
1,Attribute Definition,419627.0800,4805574.4600,1471.7500,,,
1,Point,419626.9800,4805574.3600,1471.7500,,,
1,Attribute Definition,419626.8800,4805574.2600,1471.7500,,,
